"Var1","Var2","value"
"BL_max_of_AFkl","BL_median_of_AF",0.774779737020084
"C2D1_max_of_AFkl","BL_median_of_AF",0.231874095918045
"C3D1_max_of_AFkl","BL_median_of_AF",0.0883596442815529
"C4D1_max_of_AFkl","BL_median_of_AF",0.0392839676383476
"C8D1_max_of_AFkl","BL_median_of_AF",0.418451483692363
"BL_max_of_AF","BL_median_of_AF",0.715264269887276
"C2D1_max_of_AF","BL_median_of_AF",0.0990161922660061
"C3D1_max_of_AF","BL_median_of_AF",0.0214944816365281
"C4D1_max_of_AF","BL_median_of_AF",-0.0123654073187318
"C8D1_max_of_AF","BL_median_of_AF",0.307033390753205
"BL_max_of_TMPMPkl","BL_median_of_AF",0.438122142515473
"C2D1_max_of_TMPMPkl","BL_median_of_AF",0.262165191363774
"C3D1_max_of_TMPMPkl","BL_median_of_AF",0.0992528680590877
"C4D1_max_of_TMPMPkl","BL_median_of_AF",0.0573422125923123
"C8D1_max_of_TMPMPkl","BL_median_of_AF",0.0577631954536991
"BL_max_of_TMPMP","BL_median_of_AF",0.427080666256158
"C2D1_max_of_TMPMP","BL_median_of_AF",0.226271607737871
"C3D1_max_of_TMPMP","BL_median_of_AF",0.0437417846382091
"C4D1_max_of_TMPMP","BL_median_of_AF",-0.0329276323345268
